CAMID,file_url,hybrid_stat,split,zenodo_link,md5,subspecies,parent_subspecies_1,parent_subspecies_2,filename
CAM040949,https://zenodo.org/record/2714333/files/CAM040949_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,2586c6962216716e8b3874b28bcbfa32,2.0,,,CAM040949.jpg
CAM040948,https://zenodo.org/record/2714333/files/CAM040948_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,6ef6ca494e5b28ee11d3c5c0f27cf15d,2.0,,,CAM040948.jpg
CAM040947,https://zenodo.org/record/2714333/files/CAM040947_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,d5a68c3fd7657d0fb249017a5604f0ca,2.0,,,CAM040947.jpg
CAM040942,https://zenodo.org/record/2714333/files/CAM040942_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,b34f4a1a5946b6c911fcd89a52da0f39,2.0,,,CAM040942.jpg
CAM040941,https://zenodo.org/record/2714333/files/CAM040941_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,d38ca7749de0c2703d0d6089834f3f11,2.0,,,CAM040941.jpg
CAM040958,https://zenodo.org/record/2714333/files/CAM040958_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,2338bc2dbdf63e6091354db6042d7bd5,2.0,,,CAM040958.jpg
CAM040940,https://zenodo.org/record/2714333/files/CAM040940_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,d71d461cefec5f6a5d51ebfaeacc5798,2.0,,,CAM040940.jpg
CAM040939,https://zenodo.org/record/2714333/files/CAM040939_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,63f0505cdc8bc6d68bcc5963f7d682de,2.0,,,CAM040939.jpg
CAM040950,https://zenodo.org/record/2714333/files/CAM040950_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,1571590d9ad0aefdf17e006610710661,2.0,,,CAM040950.jpg
CAM040982,https://zenodo.org/record/2714333/files/CAM040982_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,9f2e2b23fcd1f859d176a34128ca369b,2.0,,,CAM040982.jpg
CAM040971,https://zenodo.org/record/2714333/files/CAM040971_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,4368b60ef3047061ac80c5c5afac22d6,2.0,,,CAM040971.jpg
CAM040960,https://zenodo.org/record/2714333/files/CAM040960_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,17c02b2e0ef73abe55bc52d37cad9329,2.0,,,CAM040960.jpg
CAM040983,https://zenodo.org/record/2714333/files/CAM040983_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,f321af2d5a8845437c7fc5bde184793c,2.0,,,CAM040983.jpg
CAM040984,https://zenodo.org/record/2714333/files/CAM040984_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,7c53b93895ad219be98ad314d79ba633,2.0,,,CAM040984.jpg
CAM040981,https://zenodo.org/record/2714333/files/CAM040981_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,ac46f0e58732e5759433a191ba2dee8d,2.0,,,CAM040981.jpg
CAM040980,https://zenodo.org/record/2714333/files/CAM040980_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,843dcb75a00ea51b38669284878c7a0b,2.0,,,CAM040980.jpg
CAM040979,https://zenodo.org/record/2714333/files/CAM040979_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,70d9e3a3bde46ddb7e6df827838e5f95,2.0,,,CAM040979.jpg
CAM040978,https://zenodo.org/record/2714333/files/CAM040978_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,8e062bca6749dd5ab826cd21abbe6675,2.0,,,CAM040978.jpg
CAM040977,https://zenodo.org/record/2714333/files/CAM040977_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,dacbb28e352d0cb0c78a59ca424294ae,2.0,,,CAM040977.jpg
CAM040976,https://zenodo.org/record/2714333/files/CAM040976_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,4bb221036449e241620dc8e7f252dbda,2.0,,,CAM040976.jpg
CAM040975,https://zenodo.org/record/2714333/files/CAM040975_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,448b5b610ade67d05c5d974edb5ff10f,2.0,,,CAM040975.jpg
CAM040974,https://zenodo.org/record/2714333/files/CAM040974_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,01fe49416420bfea4988c9152a2bf305,2.0,,,CAM040974.jpg
CAM040973,https://zenodo.org/record/2714333/files/CAM040973_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,f8d5712c1a4da2e20c257bc9c9c0b7fd,2.0,,,CAM040973.jpg
CAM040972,https://zenodo.org/record/2714333/files/CAM040972_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,0f17a42503d350ae663844aef96abec6,2.0,,,CAM040972.jpg
CAM040970,https://zenodo.org/record/2714333/files/CAM040970_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,f0026e5eeff64406339d3efb3ff79e29,2.0,,,CAM040970.jpg
CAM040969,https://zenodo.org/record/2714333/files/CAM040969_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,e01d3d8f9a3d385c2e909ed4b3554e34,2.0,,,CAM040969.jpg
CAM040968,https://zenodo.org/record/2714333/files/CAM040968_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,d850c51800c7d4d1ee728d508f0e8188,2.0,,,CAM040968.jpg
CAM040967,https://zenodo.org/record/2714333/files/CAM040967_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,531a4d3f1e48fa0157a4d5c690218b08,2.0,,,CAM040967.jpg
CAM040965,https://zenodo.org/record/2714333/files/CAM040965_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,c6ccc22dfead1ed2330ca17e0f201e55,2.0,,,CAM040965.jpg
CAM040964,https://zenodo.org/record/2714333/files/CAM040964_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,eede1bac9eade9cc271cfa5feb079d8c,2.0,,,CAM040964.jpg
CAM040963,https://zenodo.org/record/2714333/files/CAM040963_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,eb68a00eb15f09c3ba3852c7baa28980,2.0,,,CAM040963.jpg
CAM040962,https://zenodo.org/record/2714333/files/CAM040962_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,051218cf7f1fe079e53c48e1da47d60e,2.0,,,CAM040962.jpg
CAM040961,https://zenodo.org/record/2714333/files/CAM040961_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,f3930d6d3c31dfcab48a264dc31d0a8a,2.0,,,CAM040961.jpg
CAM040959,https://zenodo.org/record/2714333/files/CAM040959_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,ddca8f0fb970a9f8e37d9253db3c2fd4,2.0,,,CAM040959.jpg
CAM040936,https://zenodo.org/record/2714333/files/CAM040936_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,c2c22a1ee11dbcbebd85c70969bd76f2,2.0,,,CAM040936.jpg
CAM040857,https://zenodo.org/record/2714333/files/CAM040857_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,eba886e0a796586f3d5371fff6db22f3,2.0,,,CAM040857.jpg
CAM040934,https://zenodo.org/record/2714333/files/CAM040934_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,6a22d87bdf4b1cb9e5de0be446e968d4,2.0,,,CAM040934.jpg
CAM040852,https://zenodo.org/record/2714333/files/CAM040852_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,2887b48c00bc520e9eda728b1612ff70,2.0,,,CAM040852.jpg
CAM040851,https://zenodo.org/record/2714333/files/CAM040851_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,88fd14488bbe7b75762a3f6cc8594b42,2.0,,,CAM040851.jpg
CAM040850,https://zenodo.org/record/2714333/files/CAM040850_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,64f812a5de5ca485af8d9bf2a16f7e67,2.0,,,CAM040850.jpg
CAM040849,https://zenodo.org/record/2714333/files/CAM040849_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,a636e9b93bba0b986c1b2f7af314ca2d,2.0,,,CAM040849.jpg
CAM040848,https://zenodo.org/record/2714333/files/CAM040848_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,4d20bfc952b798c260b4ecbc32fc30b6,2.0,,,CAM040848.jpg
CAM040847,https://zenodo.org/record/2714333/files/CAM040847_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,6a369449ad5cb5eddde3385ce16f56bd,2.0,,,CAM040847.jpg
CAM040846,https://zenodo.org/record/2714333/files/CAM040846_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,233dd5ea04f0ca8d1911dc0e97405ea8,2.0,,,CAM040846.jpg
CAM040845,https://zenodo.org/record/2714333/files/CAM040845_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,3b3b249d3d370d0d6e695dd11fd8a5cc,2.0,,,CAM040845.jpg
CAM040844,https://zenodo.org/record/2714333/files/CAM040844_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,5f440693be0d325e4b9d6829352d0a86,2.0,,,CAM040844.jpg
CAM040843,https://zenodo.org/record/2714333/files/CAM040843_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,9bc75b2a1e12901fbe4198c654222a58,2.0,,,CAM040843.jpg
CAM040842,https://zenodo.org/record/2714333/files/CAM040842_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,2c891c92b0a3be5d014bf1fcdd37c658,2.0,,,CAM040842.jpg
CAM040841,https://zenodo.org/record/2714333/files/CAM040841_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,8767e851c3d809f1ac45c9aeb150cb77,2.0,,,CAM040841.jpg
CAM040840,https://zenodo.org/record/2714333/files/CAM040840_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,3837a0709a1e5db6fc533db75c08c00e,2.0,,,CAM040840.jpg
CAM040839,https://zenodo.org/record/2714333/files/CAM040839_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,05f5bd1369466d8201066a261061e2b5,2.0,,,CAM040839.jpg
CAM040838,https://zenodo.org/record/2714333/files/CAM040838_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,482810df51ce27db4e1be64290e585f0,2.0,,,CAM040838.jpg
CAM041339,https://zenodo.org/record/2714333/files/CAM041339_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,faee8fdc363f03380b2214e14d0f2011,2.0,,,CAM041339.jpg
CAM040985,https://zenodo.org/record/2714333/files/CAM040985_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,ff7b629af1c51ce97e562ed1352a715e,2.0,,,CAM040985.jpg
CAM041335,https://zenodo.org/record/2714333/files/CAM041335_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,7a055db4cf31a2704e4ed0f744722c50,2.0,,,CAM041335.jpg
CAM041338,https://zenodo.org/record/2714333/files/CAM041338_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,ca2ef036364e5843490d618fbc1b28c4,2.0,,,CAM041338.jpg
CAM041337,https://zenodo.org/record/2714333/files/CAM041337_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,b57cc51378e3914f491a8d05e6fa2f87,2.0,,,CAM041337.jpg
CAM041336,https://zenodo.org/record/2714333/files/CAM041336_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,b12b3357ab54d779bf7af6edd5ff9855,2.0,,,CAM041336.jpg
CAM040853,https://zenodo.org/record/2714333/files/CAM040853_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,36c8c55e5c659f83796f8688d3c046c3,2.0,,,CAM040853.jpg
CAM040935,https://zenodo.org/record/2714333/files/CAM040935_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,7a6f813b7ab5814ec5c5a6c5771df8e6,2.0,,,CAM040935.jpg
CAM040854,https://zenodo.org/record/2714333/files/CAM040854_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,319e9fea11bfdb985229f49e7734d6f3,2.0,,,CAM040854.jpg
CAM040856,https://zenodo.org/record/2714333/files/CAM040856_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,47e48f77d6083dea81e8d4054519c6c9,2.0,,,CAM040856.jpg
CAM040933,https://zenodo.org/record/2714333/files/CAM040933_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,1e7b71942ddcecd3eac44ab446189ba5,2.0,,,CAM040933.jpg
CAM040928,https://zenodo.org/record/2714333/files/CAM040928_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,8d9912b98d173c510ff1178ac104e503,2.0,,,CAM040928.jpg
CAM040927,https://zenodo.org/record/2714333/files/CAM040927_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,07506aad3c63448d91ae932de25b25c5,2.0,,,CAM040927.jpg
CAM040921,https://zenodo.org/record/2714333/files/CAM040921_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,290d0f1707be4eb41bc044db94223318,2.0,,,CAM040921.jpg
CAM040920,https://zenodo.org/record/2714333/files/CAM040920_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,4d6f276f7a8823484ed19f73f892c385,2.0,,,CAM040920.jpg
CAM040918,https://zenodo.org/record/2714333/files/CAM040918_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,bdf68fe8d4a253713916eb3b0fecd8a2,2.0,,,CAM040918.jpg
CAM040917,https://zenodo.org/record/2714333/files/CAM040917_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,6c9a91eb62f2aee80e1f3e27f59e4556,2.0,,,CAM040917.jpg
CAM040916,https://zenodo.org/record/2714333/files/CAM040916_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,53c8876c53d93c4d28502bb47c521eeb,2.0,,,CAM040916.jpg
CAM040915,https://zenodo.org/record/2714333/files/CAM040915_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,2e7c799ab5790d8332239954fb48930f,2.0,,,CAM040915.jpg
CAM040913,https://zenodo.org/record/2714333/files/CAM040913_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,39b1f3a5e2181c0f3f814b21ec595c73,2.0,,,CAM040913.jpg
CAM040912,https://zenodo.org/record/2714333/files/CAM040912_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,86cdfce17bea2105dbe4c0e8090daf0e,2.0,,,CAM040912.jpg
CAM040910,https://zenodo.org/record/2714333/files/CAM040910_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,4abf33fbe815c8bbca142c061a2b2949,2.0,,,CAM040910.jpg
CAM040907,https://zenodo.org/record/2714333/files/CAM040907_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,aec254afa537a74917d736f212abd131,2.0,,,CAM040907.jpg
CAM040906,https://zenodo.org/record/2714333/files/CAM040906_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,17d4e4524c632280b489287a3a97c84f,2.0,,,CAM040906.jpg
CAM040864,https://zenodo.org/record/2714333/files/CAM040864_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,9bc313159774f52f5653707a4c0b72ac,2.0,,,CAM040864.jpg
CAM040863,https://zenodo.org/record/2714333/files/CAM040863_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,e2ef770a25846c29ed7a77eca9bbb916,2.0,,,CAM040863.jpg
CAM040862,https://zenodo.org/record/2714333/files/CAM040862_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,8467615d2f2de8b49bafc9069443239a,2.0,,,CAM040862.jpg
CAM040861,https://zenodo.org/record/2714333/files/CAM040861_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,dfc9349ef951e1b99aa6af44798cf865,2.0,,,CAM040861.jpg
CAM040860,https://zenodo.org/record/2714333/files/CAM040860_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,f57eb0bf83941c87e2684d130b8e8b86,2.0,,,CAM040860.jpg
CAM040859,https://zenodo.org/record/2714333/files/CAM040859_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,cffa52818911fb6b086c5942eb03d70a,2.0,,,CAM040859.jpg
CAM040858,https://zenodo.org/record/2714333/files/CAM040858_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,f34ae6ee96cad9bcfcc0b54628059b52,2.0,,,CAM040858.jpg
CAM040855,https://zenodo.org/record/2714333/files/CAM040855_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,ab561c770400bfea9a1f3fd9fa0d9d62,2.0,,,CAM040855.jpg
CAM040986,https://zenodo.org/record/2714333/files/CAM040986_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,eb3e058eb00367ef013d7d13d23cf3bd,2.0,,,CAM040986.jpg
CAM040988,https://zenodo.org/record/2714333/files/CAM040988_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,922b64e204788ab9afed3ff755d4c25f,8.0,,,CAM040988.jpg
CAM041096,https://zenodo.org/record/2714333/files/CAM041096_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,f94da695b1c1f8c0d4ac0e70652090a3,8.0,,,CAM041096.jpg
CAM041095,https://zenodo.org/record/2714333/files/CAM041095_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,ced99f60bf572d21049f962c20e6acea,8.0,,,CAM041095.jpg
CAM041094,https://zenodo.org/record/2714333/files/CAM041094_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,e8e769b698cb1beadec93dd22eb9626f,8.0,,,CAM041094.jpg
CAM041092,https://zenodo.org/record/2714333/files/CAM041092_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,815b59fefc68771079051d5bcd898c40,8.0,,,CAM041092.jpg
CAM041088,https://zenodo.org/record/2714333/files/CAM041088_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,3c230afab4fae242b0a1d8773f3fd0db,8.0,,,CAM041088.jpg
CAM041087,https://zenodo.org/record/2714333/files/CAM041087_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,fcb896dc1b09c97f9541ee7c6722c763,8.0,,,CAM041087.jpg
CAM041086,https://zenodo.org/record/2714333/files/CAM041086_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,052c3d31cb10c678160356cbb210f4a9,8.0,,,CAM041086.jpg
CAM041085,https://zenodo.org/record/2714333/files/CAM041085_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,9ce445b7799fd9f83b049e1deaf1460f,8.0,,,CAM041085.jpg
CAM041071,https://zenodo.org/record/2714333/files/CAM041071_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,3999d43669284919a53165ecd60d4c83,8.0,,,CAM041071.jpg
CAM041070,https://zenodo.org/record/2714333/files/CAM041070_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,8212ae94e75fe8b0eb21f0f263e5410d,8.0,,,CAM041070.jpg
CAM041069,https://zenodo.org/record/2714333/files/CAM041069_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,7173495d948f733c697468cd91be33aa,8.0,,,CAM041069.jpg
CAM041068,https://zenodo.org/record/2714333/files/CAM041068_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,18d4e4a350fd0bce3c3812248552f39d,8.0,,,CAM041068.jpg
CAM041066,https://zenodo.org/record/2714333/files/CAM041066_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,52fbaf69149d00bbadf9411235bd7fa0,8.0,,,CAM041066.jpg
CAM041072,https://zenodo.org/record/2714333/files/CAM041072_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,3dcd652c153093fdc50f3e7110b96aa4,8.0,,,CAM041072.jpg
CAM041102,https://zenodo.org/record/2714333/files/CAM041102_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,cd74b7a80f4b6c365b85fc24d782d94a,8.0,,,CAM041102.jpg
CAM041103,https://zenodo.org/record/2714333/files/CAM041103_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,e31b81deaf382931eb845389b7c54615,8.0,,,CAM041103.jpg
CAM041334,https://zenodo.org/record/2714333/files/CAM041334_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,730eda60987cc3623c57a89264f29e8c,2.0,,,CAM041334.jpg
CAM041141,https://zenodo.org/record/2714333/files/CAM041141_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,ba7c2643890adfe9dfdff03c8f074844,8.0,,,CAM041141.jpg
CAM041140,https://zenodo.org/record/2714333/files/CAM041140_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,fcec65193d864163fec6b48cc3a9abd6,8.0,,,CAM041140.jpg
CAM041139,https://zenodo.org/record/2714333/files/CAM041139_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,c089c9c37691887149281f7e23512ee7,8.0,,,CAM041139.jpg
CAM041137,https://zenodo.org/record/2714333/files/CAM041137_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,12c3cc742b276cb6a0190afbb5aac209,8.0,,,CAM041137.jpg
CAM041136,https://zenodo.org/record/2714333/files/CAM041136_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,2f7ab410414326a3ff6d3229fac9b573,8.0,,,CAM041136.jpg
CAM041135,https://zenodo.org/record/2714333/files/CAM041135_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,e17d96499b811ee3923013cc1449e3f9,8.0,,,CAM041135.jpg
CAM041134,https://zenodo.org/record/2714333/files/CAM041134_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,c43c9b95bde6996b4a60de374aac67e3,8.0,,,CAM041134.jpg
CAM041129,https://zenodo.org/record/2714333/files/CAM041129_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,47eaf84216db4102681c5d3511b8a767,8.0,,,CAM041129.jpg
CAM041126,https://zenodo.org/record/2714333/files/CAM041126_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,d2e8d9f816d5fd677c236b54059f6b6c,8.0,,,CAM041126.jpg
CAM041120,https://zenodo.org/record/2714333/files/CAM041120_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,da2a518b5f26970d4c567482750c37d0,8.0,,,CAM041120.jpg
CAM041119,https://zenodo.org/record/2714333/files/CAM041119_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,67989ea6866e3ed30f3096a749807cb3,8.0,,,CAM041119.jpg
CAM041118,https://zenodo.org/record/2714333/files/CAM041118_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,8612d7400fb9f64cc426b5d330d092c6,8.0,,,CAM041118.jpg
CAM041116,https://zenodo.org/record/2714333/files/CAM041116_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,12b79184f173e34aea2234bf7a117de6,8.0,,,CAM041116.jpg
CAM041115,https://zenodo.org/record/2714333/files/CAM041115_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,a338b6ecc6f59fe4191dcf8f82cf5a04,8.0,,,CAM041115.jpg
CAM041114,https://zenodo.org/record/2714333/files/CAM041114_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,c842e4c19e2e313e67f10fc423149363,8.0,,,CAM041114.jpg
CAM041113,https://zenodo.org/record/2714333/files/CAM041113_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,50e5ac54f935d071b795aeb318fd92b5,8.0,,,CAM041113.jpg
CAM041112,https://zenodo.org/record/2714333/files/CAM041112_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,a9db1d5311e294ac9114b20527aa0f1e,8.0,,,CAM041112.jpg
CAM041104,https://zenodo.org/record/2714333/files/CAM041104_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,ca655aa8fb0aa0ebe8acff52dfeb5236,8.0,,,CAM041104.jpg
CAM040987,https://zenodo.org/record/2714333/files/CAM040987_d.JPG,non-hybrid,train,https://zenodo.org/record/2714333,1eb416697ad060fb59a280a1f77bc497,8.0,,,CAM040987.jpg
